Review,Label
"The gold is very yellow, but I don't mind. I wanted this to not only highlight my mango pastel art, but also light up the sink at nighttime because this area gets really dark. It COULD be a little brighter, but I shouldn't complain because it's better than what I had before.",1
Easiest to install I have ever encountered. A little brighter would be better. Easy to change setting from warm to daylight - just push a button. Separate button on remote for each setting option made everything very easy,1
"Se mira bien, gracias.",1
Pretty nice,1
Like the light...buttons on the remote are stiff to push....,0
"Fácil de instalar, un poco pesado para mi gusto y no tiene un gran ángulo de luz",0
This is the most handsome picture light I have ever used. It lights up my painting with a soft dim light. Controls work perfectly. Very easy to install with few tools needed. This doesn’t emit a bright light (1 lumen) onto the picture. The manufacturers need to work on that. My light came a little crooked so I had to send it back so check on alignment when you receive you product. That should be corrected before shipping.,1
The mount even has a built-in level and the remote is intuitive. Thought it was expensive but impressed by the build quality. Will buy again,1
This light was a great value for the money. The light is not super bright but I like it soft. Works well for my space & I love the remote.,1
Nice lamp for my big picture in living room. Good working with remote control!!!,1
It was great for about six months. Replaced both batteries in lamp and remote and it no longer works at all.,0
